,APPLICATION NO,GENDER,UACE YEAR,CODE,DISTRICT,COURSE CODE,COURSE NAME,TOTAL WEIGHT,WEIGHT RANGE,SCHOOL,REGION
7399,23APF1017104951134333,F,2022,19.0,KANUNGU,BRM,B.Real Estate Business Management,32.3,Good,ST. KIZITO KATIKAMU KISULE SS,Western
7400,23APF665632943146326,M,2020,79.0,NAMUTUMBA,BRM,B.Real Estate Business Management,32.2,Good,KAWEMPE MUSLIM SS,Eastern
7401,23APF290698261123662,M,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,32.1,Good,SEROMA CHRISTIAN HIGH SCHOOL,Central
7402,23APF836515606133799,M,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,32.0,Good,KISOZI HIGH SCHOOL,Central
7403,23APF554117256136571,F,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,32.0,Good,ST.NOA'S GIRLS SEC.SCH.,Central
7404,23APF600417030103810,M,2022,37.0,MBARARA,BRM,B.Real Estate Business Management,31.8,Good,BILAL ISLAMIC INSTITUTE,Western
7405,23APF1179501037110766,F,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,31.6,Good,NABISUNSA GIRLS' SCHOOL,Central
7406,23APF189098666137797,M,2022,12.0,KABALE,BRM,B.Real Estate Business Management,30.8,Good,,Western
7407,23APF287164639121555,F,2022,21.0,KASESE,BRM,B.Real Estate Business Management,30.7,Good,SEETA HIGH SCHOOL,Western
7408,23APF777589464133942,F,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,30.5,Good,THE ACADEMY  ST. LAWRENCE,Central
7409,23APF716747187139784,F,2022,9.0,HOIMA,BRM,B.Real Estate Business Management,30.4,Good,,Western
7410,23APF1286790864116803,F,2022,25.0,KIBOGA,BRM,B.Real Estate Business Management,30.2,Good,"EXODUS COLLEGE SCHOOL, MMENDE",Central
7411,23APF1250633218125919,M,2022,33.0,MASAKA,BRM,B.Real Estate Business Management,29.9,Average,NAALYA SSS,Central
7412,23APF1626095158123603,M,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,29.7,Average,RINES SECONDARY SCHOOL,Central
7413,23APF1595352622131044,F,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,29.3,Average,ST MARY'S SS  KITENDE,Central
7414,23APF108075620128151,M,2022,74.0,MARACHA,BRM,B.Real Estate Business Management,29.2,Average,MERRYLAND  HIGH SCHOOL,Northern
7415,23APF667076845137779,M,2020,16.0,KAMPALA,BRM,B.Real Estate Business Management,29.0,Average,ST JOSEPH OF NAZARETH HIGH SCHOOL,Central
7416,23APF1302368148104328,M,2022,35.0,MAYUGE,BRM,B.Real Estate Business Management,29.0,Average,MT. ST. HENRY'S HIGH SCHOOL,Eastern
7417,23APF555503421105061,M,2022,12.0,KABALE,BRM,B.Real Estate Business Management,28.9,Average,"SEAT OF WISDOM SS, KASAWO",Western
7418,23APF430370294132022,M,2022,85.0,BUIKWE,BRM,B.Real Estate Business Management,28.8,Average,KIBULI SECONDARY SCHOOL,Central
7419,23APF787946952145490,M,2022,42.0,MUKONO,BRM,B.Real Estate Business Management,28.7,Average,KINAAWA HIGH SCHOOL,Central
7420,23APF268895980105002,M,2022,30.0,KYENJOJO,BRM,B.Real Estate Business Management,28.7,Average,LUBIRI HIGH SCHOOL,
7421,23APF1418690766110363,M,2022,52.0,SIRONKO,BRM,B.Real Estate Business Management,28.6,Average,MBALALA SS,Eastern
7422,23APF268672265122411,M,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,28.5,Average,LUBIRI SECONDARY SCHOOL,Central
7423,23APF1290537797116423,M,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,28.5,Average,ST. JUDE  SECONDARY SCHOOL MASAKA,Central
7424,23APF337120932133387,F,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,28.0,Average,MT. ST. HENRY'S HIGH SCHOOL,Central
7425,23APF145028616116364,M,2022,12.0,KABALE,BRM,B.Real Estate Business Management,28.0,Average,ST.ELIZABETH SEC.SCH. NKOOWE,Western
7426,23APF894125814129519,M,2022,7.0,BUSIA,BRM,B.Real Estate Business Management,27.9,Average,"BISHOP'S SEC. SCHOOL, MUKONO",Eastern
7427,23APF634475053123783,M,2022,112.0,SHEEMA,BRM,B.Real Estate Business Management,27.7,Average,"BISHOP OGEZ H. SCHOOL, ISHAKA",Western
7428,23APF213848921100081,M,2022,8.0,GULU,BRM,B.Real Estate Business Management,27.6,Average,BUDDO SEC. SCHOOL,Northern
7429,23APF1341626227105820,F,2020,33.0,MASAKA,BRM,B.Real Estate Business Management,27.5,Average,BP CYPRIAN KIHANGIRE SS LUZIRA,Central
7430,23APF143428055143687,M,2022,24.0,KIBAALE,BRM,B.Real Estate Business Management,27.4,Average,"ST MARY'S COLLEGE, KISUBI",Western
7431,23APF127919891638377,M,2020,7.0,BUSIA,BRM,B.Real Estate Business Management,27.4,Average,,Eastern
7432,23APF895276930104418,F,2022,1.0,ADJUMANI,BRM,B.Real Estate Business Management,27.1,Average,BP CYPRIAN KIHANGIRE SS LUZIRA,Northern
7433,23APF565153733142575,F,2022,7.0,BUSIA,BRM,B.Real Estate Business Management,27.1,Average,LONDON COL. ST.LAWRENCE MAYA,Eastern
7434,23APF1260256593124040,M,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,26.9,Average,ZANA MIXED S S,Central
7435,23APF584879455110195,M,2022,50.0,RUKUNGIRI,BRM,B.Real Estate Business Management,26.9,Average,STANDARD COLLEGE NTUNGAMO,Western
7436,23APF799167335136621,M,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,26.8,Average,SEETA HIGH SCHOOL-MUKONO,Central
7437,23APF614246270146463,F,2022,102.0,KAGADI,BRM,B.Real Estate Business Management,26.6,Average,,
7438,23APF523331807100579,M,2022,46.0,NTUNGAMO,BRM,B.Real Estate Business Management,26.2,Average,NTARE SCHOOL,Western
7439,23APF1362857692110459,M,2022,86.0,BUKOMANSIMBI,BRM,B.Real Estate Business Management,26.1,Average,MASAKA SECONDARY SCHOOL,Central
7440,23APF975948128121194,M,2022,9.0,HOIMA,BRM,B.Real Estate Business Management,26.0,Average,"ST.ANDREA KAHWA'S COL., HOIMA",Western
7441,23APF644256072100234,M,2022,37.0,MBARARA,BRM,B.Real Estate Business Management,26.0,Average,"ST.PETER'S SS, NAALYA",Western
7442,23APF120943740122261,M,2022,75.0,MITYANA,BRM,B.Real Estate Business Management,25.8,Average,ST.MARY'S SS KITENDE (ANNEX),Central
7443,23APF1110504362129104,M,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,25.8,Average,KISUBI MAPEERA S S,Central
7444,23APF894509763122441,M,2022,40.0,MPIGI,BRM,B.Real Estate Business Management,25.1,Average,,Central
7445,23APF969296555108296,F,2022,55.0,WAKISO,BRM,B.Real Estate Business Management,24.9,Average,"ST. KIZITO SS,  BUGOLOBI",Central
7446,23APF580440437132037,M,2022,23.0,KAYUNGA,BRM,B.Real Estate Business Management,24.8,Average,OUR LADY OF GOOD COUNSEL,Central
7447,23APF76533908106593,M,2022,47.0,PADER,BRM,B.Real Estate Business Management,24.6,Average,"ST. JAMES BIINA HALL, LUZIRA",Northern
7448,23APF576310229122483,F,2020,16.0,KAMPALA,BRM,B.Real Estate Business Management,24.4,Average,KINAAWA HIGH SCHOOL,Central
7449,23APF619890126125867,F,2022,13.0,KABAROLE,BRM,B.Real Estate Business Management,24.3,Average,"STANDARD HIGH SCHOOL, KAMPALA",Western
7450,23APF916002521103231,M,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,24.0,Average,LIGHT ACADEMY SECONDARY SCHOOL,Central
7451,23APF703444752131719,F,2022,20.0,KAPCHORWA,BRM,B.Real Estate Business Management,23.0,Average,"ST. LAWRENCE S.S, SSONDE",Eastern
7452,23APF1429961568106751,M,2022,46.0,NTUNGAMO,BRM,B.Real Estate Business Management,23.0,Average,NTUNGAMO HIGH SCHOOL,Western
7453,23APF26315416123099,F,2022,103.0,MITOOMA,BRM,B.Real Estate Business Management,22.9,Average,,Western
7454,23APF1677242704120163,M,2022,10.0,IGANGA,BRM,B.Real Estate Business Management,22.9,Average,BUZIIGA ISLAMIC THEOLOG.INST.,Eastern
7455,23APF1534055597122886,F,2022,65.0,IBANDA,BRM,B.Real Estate Business Management,22.3,Average,,Western
7456,23APF133121913121149,M,2022,27.0,KITGUM,BRM,B.Real Estate Business Management,22.0,Average,"ST. JAMES BIINA HALL, LUZIRA",Northern
7457,23APF1405253156134170,M,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,21.4,Average,MITYANA SECONDARY SCHOOL,Central
7458,23APF53510856124864,F,2022,46.0,NTUNGAMO,BRM,B.Real Estate Business Management,21.3,Average,STANDARD COLLEGE NTUNGAMO,Western
7459,23APF153279552998911,F,2022,30.0,KYENJOJO,BRM,B.Real Estate Business Management,21.2,Average,ST MARY'S SS  KITENDE,
7460,23APF1390942399122887,M,2022,69.0,ISINGIRO,BRM,B.Real Estate Business Management,20.9,Average,NSAMBYA HILLSIDE WESTERN SCHOOL,Western
7461,23APF449075528101722,M,2022,40.0,MPIGI,BRM,B.Real Estate Business Management,20.6,Average,BOSTON HIGH SCHOOL,Central
7462,23APF53575544899054,M,2022,42.0,MUKONO,BRM,B.Real Estate Business Management,20.5,Average,,Central
7463,23APF175866282108675,M,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,20.5,Average,ST. MARK'S SS NAMAGOMA,Central
7464,23APF147839270111834,M,2022,85.0,BUIKWE,BRM,B.Real Estate Business Management,20.0,Low,NAMIRYANGO SS,Central
7465,23APF167425679998845,M,2022,34.0,MASINDI,BRM,B.Real Estate Business Management,19.8,Low,ST.MARY'S SS KITENDE (ANNEX),Western
7466,23APF59969134134,F,2022,16.0,KAMPALA,BRM,B.Real Estate Business Management,19.7,Low,,Central
7467,23APF16768835110135,M,2022,114.0,AGAGO,BRM,B.Real Estate Business Management,18.6,Low,,Northern
7468,23APF40284027999172,M,2022,6.0,BUSHENYI,BRM,B.Real Estate Business Management,18.1,Low,KITAGATA SECONDARY SCHOOL,Western
7469,23APF1355694448137649,M,2022,103.0,MITOOMA,BRM,B.Real Estate Business Management,17.9,Low,BUBANGIZI S S,Western
7470,23APF1015034447127103,M,2022,17.0,KAMULI,BRM,B.Real Estate Business Management,17.7,Low,LUBIRI HIGH SCHOOL,Eastern
7471,23APF299746312125615,M,2022,50.0,RUKUNGIRI,BRM,B.Real Estate Business Management,17.5,Low,"ST.MARY'S COLLEGE, RUSHOROZA",Western
7472,23APF1034248370117580,F,2012,17.0,KAMULI,BRO,Bachelor of Business Administration(Jinja(EVE)),44.1,Very Good,SEROMA CHRISTIAN HIGH SCHOOL,Eastern
7473,23APF790164069130194,F,2005,31.0,LIRA,BRO,Bachelor of Business Administration(Jinja(EVE)),38.7,Good,NAKANYONYI GIRLS SCHOOL,Northern
7474,23APF999978200137117,M,2014,13.0,KABAROLE,BRO,Bachelor of Business Administration(Jinja(EVE)),36.8,Good,TURKISH LIGHT ACADEMY,Western
7475,23APF461263979116120,F,2018,10.0,IGANGA,BRO,Bachelor of Business Administration(Jinja(EVE)),34.5,Good,LUGAZI HOMELAND COLLEGE,Eastern
7476,23APF910000485144294,M,2008,109.0,OTUKE,BRO,Bachelor of Business Administration(Jinja(EVE)),31.8,Good,COMBONI COLLEGE LIRA,Northern
7477,23APF1289262944148125,M,2012,4.0,BUGIRI,BRO,Bachelor of Business Administration(Jinja(EVE)),31.5,Good,BUSIA TRUST S S,Eastern
7478,23APF29890168141420,M,2019,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),31.3,Good,,Eastern
7479,23APF1569080043114595,F,2017,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),30.4,Good,,Eastern
7480,23APF319661291127341,F,2022,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),29.8,Average,,Eastern
7481,23APF1021281415121410,F,2002,22.0,KATAKWI,BRO,Bachelor of Business Administration(Jinja(EVE)),29.1,Average,"M.M COLLEGE, WAIRAKA",Eastern
7482,23APF569016009108233,M,2022,43.0,NEBBI,BRO,Bachelor of Business Administration(Jinja(EVE)),28.9,Average,"ST.PETER'S SS, NAALYA",Northern
7483,23APF1256104122142024,M,2008,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),28.2,Average,LUZIRA S.S.S.,Eastern
7484,23APF390475844149477,M,2019,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),27.8,Average,JINJA PROGRESSIVE ANNEX,Eastern
7485,23APF166050343551937,M,2013,85.0,BUIKWE,BRO,Bachelor of Business Administration(Jinja(EVE)),27.4,Average,LWERU S S,Central
7486,23APF1019288686129152,M,2019,35.0,MAYUGE,BRO,Bachelor of Business Administration(Jinja(EVE)),26.8,Average,JINJA  SECONDARY SCHOOL,Eastern
7487,23APF146023920377148,F,2019,85.0,BUIKWE,BRO,Bachelor of Business Administration(Jinja(EVE)),26.0,Average,JINJA SS ANNES,Central
7488,23APF71886676114547,F,2020,85.0,BUIKWE,BRO,Bachelor of Business Administration(Jinja(EVE)),25.0,Average,UGANDA MARTYRS CENTENARY SS,Central
7489,23APF1558694601122499,F,2022,105.0,NAPAK,BRO,Bachelor of Business Administration(Jinja(EVE)),24.9,Average,KANGOLE GIRLS' SCHOOL,Northern
7490,23APF208857400146801,F,2022,48.0,PALLISA,BRO,Bachelor of Business Administration(Jinja(EVE)),24.9,Average,,Eastern
7491,23APF855358928144192,F,2022,6.0,BUSHENYI,BRO,Bachelor of Business Administration(Jinja(EVE)),24.3,Average,,Western
7492,23APF141558163499956,M,2022,85.0,BUIKWE,BRO,Bachelor of Business Administration(Jinja(EVE)),22.0,Average,,Central
7493,23APF3718866529772,F,2020,35.0,MAYUGE,BRO,Bachelor of Business Administration(Jinja(EVE)),21.8,Average,,Eastern
7494,23APF1228955251145288,F,2020,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),21.3,Average,"ST.JOHN SS, WAIKITAKA",Eastern
7495,23APF535431006143206,F,2022,9.0,HOIMA,BRO,Bachelor of Business Administration(Jinja(EVE)),20.7,Average,NKOWE HIGH SCHOOL,Western
7496,23APF1414748110131823,M,2022,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),20.6,Average,,Eastern
7497,23APF487381833128910,M,2022,23.0,KAYUNGA,BRO,Bachelor of Business Administration(Jinja(EVE)),20.4,Average,"UGANDA MARTYRS SS, KAYUNGA",Central
7498,23APF1273319074112194,F,2017,3.0,ARUA,BRO,Bachelor of Business Administration(Jinja(EVE)),20.1,Average,EQUATOR COLLEGE LUGAZI,Northern
7499,23APF706236367142477,M,2008,54.0,TORORO,BRO,Bachelor of Business Administration(Jinja(EVE)),19.7,Low,EXCELL SEC. SCH. MUKONO,Eastern
7500,23APF395531737123860,F,2016,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),18.7,Low,JINJA SS ANNES,Eastern
7501,23APF26700189109957,F,2020,53.0,SOROTI,BRO,Bachelor of Business Administration(Jinja(EVE)),18.6,Low,,Eastern
7502,23APF834687003115196,M,2022,10.0,IGANGA,BRO,Bachelor of Business Administration(Jinja(EVE)),18.6,Low,,Eastern
7503,23APF627330897138324,F,2022,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),17.9,Low,JINJA  SECONDARY SCHOOL,Eastern
7504,23APF1569637325143600,F,2022,11.0,JINJA,BRO,Bachelor of Business Administration(Jinja(EVE)),17.6,Low,BRIGHT TRUST SECONDARY SCHOOL  KYENGERA,Eastern
7505,23APF48089390480652,F,2011,67.0,BUKEDEA,BRO,Bachelor of Business Administration(Jinja(EVE)),16.4,Low,ST.ELIZABETH SEC.SCH. NKOOWE,Eastern
7506,23APF913089167110723,F,2022,37.0,MBARARA,BSA,BSC. Accounting,48.8,Very Good,GAYAZA HIGH SCHOOL,Western
7507,23APF1657904433121659,F,2022,57.0,Non Ugandan,BSA,BSC. Accounting,47.9,Very Good,"MT.ST.MARY'S, NAMAGUNGA",
7508,23APF1419114995122477,F,2022,33.0,MASAKA,BSA,BSC. Accounting,47.8,Very Good,"EXODUS COLLEGE SCHOOL, MMENDE",Central
7509,23APF564413614126517,F,2022,75.0,MITYANA,BSA,BSC. Accounting,46.7,Very Good,KAWEMPE MUSLIM SS,Central
7510,23APF983879514145060,F,2022,85.0,BUIKWE,BSA,BSC. Accounting,46.0,Very Good,BUDDO SEC. SCHOOL,Central
7511,23APF999791854124886,F,2022,37.0,MBARARA,BSA,BSC. Accounting,45.4,Very Good,SEETA HIGH SCHOOL-MUKONO,Western
7512,23APF176613813135468,F,2022,67.0,BUKEDEA,BSA,BSC. Accounting,45.1,Very Good,HALCYON HIGH SCHOOL,Eastern
7513,23APF613513611102139,M,2022,55.0,WAKISO,BSA,BSC. Accounting,44.7,Very Good,ST MARY'S SS  KITENDE,Central
7514,23APF307306519128037,M,2022,11.0,JINJA,BSA,BSC. Accounting,44.0,Very Good,KIBULI SECONDARY SCHOOL,Eastern
7515,23APF7144589538694,M,2020,10.0,IGANGA,BSA,BSC. Accounting,43.9,Very Good,,Eastern
7516,23APF388029994114222,F,2022,65.0,IBANDA,BSA,BSC. Accounting,43.5,Very Good,,Western
7517,23APF1396333613137624,F,2022,3.0,ARUA,BSA,BSC. Accounting,43.4,Very Good,ST. MARK'S SS NAMAGOMA,Northern
7518,23APF539583562141848,F,2022,16.0,KAMPALA,BSA,BSC. Accounting,42.9,Very Good,ST. MARK'S SS NAMAGOMA,Central
7519,23APF782644001119732,F,2022,91.0,GOMBA,BSA,BSC. Accounting,42.7,Very Good,BUGANDA COLLEGE  WAKISO,Central
7520,23APF415171970104898,F,2022,98.0,KYEGEGWA,BSA,BSC. Accounting,42.6,Very Good,ST MARY'S SS  KITENDE,
7521,23APF716158649143633,F,2022,103.0,MITOOMA,BSA,BSC. Accounting,42.4,Very Good,,Western
7522,23APF452194404134822,M,2022,102.0,KAGADI,BSA,BSC. Accounting,41.7,Very Good,"MANDELA S S, HOIMA",
7523,23APF365674892109883,F,2022,11.0,JINJA,BSA,BSC. Accounting,41.5,Very Good,JINJA PROGRESSIVE ANNEX,Eastern
7524,23APF1149417799143152,F,2022,33.0,MASAKA,BSA,BSC. Accounting,40.7,Very Good,,Central
7525,23APF884144731138561,F,2022,40.0,MPIGI,BSA,BSC. Accounting,40.7,Very Good,,Central
7526,23APF18189855142043,F,2022,12.0,KABALE,BSA,BSC. Accounting,40.6,Very Good,"NAALYA SEC. SCHOOL ,KAMPALA",Western
7527,23APF1359392101108986,M,2022,49.0,RAKAI,BSA,BSC. Accounting,40.6,Very Good,KISUBI SEMINARY,Central
7528,23APF1345714448132903,F,2022,55.0,WAKISO,BSA,BSC. Accounting,40.6,Very Good,MENGO SECONDARY SCHOOL ANNEX,Central
7529,23APF1644817950137512,M,2022,98.0,KYEGEGWA,BSA,BSC. Accounting,40.6,Very Good,MIDLAND HIGH SCHOOL,
7530,23APF310488935145266,F,2022,101.0,LWENGO,BSA,BSC. Accounting,40.6,Very Good,ST. ANDREW KAGGWA GOMBE H/S  KAWAALA,Central
7531,23APF441151503134726,F,2022,71.0,KALIRO,BSA,BSC. Accounting,40.3,Very Good,JINJA PROGRESSIVE SS,Eastern
7532,23APF1673368262112645,F,2022,33.0,MASAKA,BSA,BSC. Accounting,40.0,Good,"MT.ST.MARY'S, NAMAGUNGA",Central
7533,23APF423986850128259,F,2022,55.0,WAKISO,BSA,BSC. Accounting,39.7,Good,MAKERERE COLLEGE SCHOOL,Central
7534,23APF675755483149392,F,2022,75.0,MITYANA,BSA,BSC. Accounting,39.5,Good,"ST. ELIZABETH GIRLS SECONDARY SCHOOL, MITYANA",Central
7535,23APF319841788148658,F,2022,55.0,WAKISO,BSA,BSC. Accounting,39.5,Good,SEETA HIGH SCHOOL-MUKONO,Central
7536,23APF602472513103366,M,2022,8.0,GULU,BSA,BSC. Accounting,39.0,Good,LUZIRA LAKESIDE COLLEGE,Northern
7537,23APF488302617131749,F,2022,37.0,MBARARA,BSA,BSC. Accounting,38.8,Good,BWERANYANGI GIRLS' SCHOOL,Western
7538,23APF307600486149418,F,2022,40.0,MPIGI,BSA,BSC. Accounting,38.6,Good,BANKHILL COLLEGE,Central
7539,23APF1623957196145615,F,2022,55.0,WAKISO,BSA,BSC. Accounting,38.5,Good,ST.ELIZABETH SEC.SCH. NKOOWE,Central
7540,23APF1156285626108310,F,2022,23.0,KAYUNGA,BSA,BSC. Accounting,38.5,Good,"TRINITY COLLEGE, NABBINGO",Central
7541,23APF396269441100260,F,2022,81.0,NAKASEKE,BSA,BSC. Accounting,38.5,Good,NABISUNSA GIRLS' SCHOOL,Central
7542,23APF3557440111741,F,2022,61.0,BUKWO,BSA,BSC. Accounting,38.4,Good,OURLADY OF AFRICA SS NAMILYANGO,
7543,23APF383040594140203,F,2022,5.0,BUNDIBUGYO,BSA,BSC. Accounting,38.4,Good,,Western
7544,23APF168567889134230,M,2022,85.0,BUIKWE,BSA,BSC. Accounting,38.2,Good,ST. MARK'S SS NAMAGOMA,Central
7545,23APF174341675127776,M,2022,55.0,WAKISO,BSA,BSC. Accounting,38.1,Good,KISOZI HIGH SCHOOL,Central
7546,23APF1295700127146677,M,2022,42.0,MUKONO,BSA,BSC. Accounting,38.0,Good,ST MARY'S SS  KITENDE,Central
7547,23APF1601353180150939,F,2022,17.0,KAMULI,BSA,BSC. Accounting,37.9,Good,BP CYPRIAN KIHANGIRE SS LUZIRA,Eastern
7548,23APF736961531150313,M,2022,16.0,KAMPALA,BSA,BSC. Accounting,37.9,Good,KAWEMPE MUSLIM SS,Central
7549,23APF135226438137852,M,2022,29.0,KUMI,BSA,BSC. Accounting,37.8,Good,,Eastern
7550,23APF139652031125901,F,2022,23.0,KAYUNGA,BSA,BSC. Accounting,37.7,Good,IGANGA SECONDARY SCHOOL,Central
7551,23APF818682548142752,M,2022,17.0,KAMULI,BSA,BSC. Accounting,37.7,Good,BUSOGA HIGH SCHOOL,Eastern
7552,23APF144128035399224,F,2022,85.0,BUIKWE,BSA,BSC. Accounting,37.6,Good,SEETA HIGH SCHOOL-MUKONO,Central
7553,23APF469672673114446,F,2022,76.0,OYAM,BSA,BSC. Accounting,37.6,Good,MENTOR SECONDARY SCHOOL,Northern
7554,23APF1226517383115699,F,2022,105.0,NAPAK,BSA,BSC. Accounting,37.5,Good,IGANGA SECONDARY SCHOOL,Northern
7555,23APF1153018592143486,F,2022,50.0,RUKUNGIRI,BSA,BSC. Accounting,37.4,Good,,Western
7556,23APF344091518138933,F,2022,77.0,BUDAKA,BSA,BSC. Accounting,37.4,Good,JINJA PROGRESSIVE ANNEX,Eastern
7557,23APF874929752105302,F,2022,32.0,LUWEERO,BSA,BSC. Accounting,37.4,Good,MENGO SECONDARY SCHOOL ANNEX,
7558,23APF1620410017124142,F,2022,16.0,KAMPALA,BSA,BSC. Accounting,37.3,Good,"NAALYA SEC. SCHOOL ,KAMPALA",Central
7559,23APF1521019451112293,M,2022,37.0,MBARARA,BSA,BSC. Accounting,37.3,Good,"ST HENRY'S COLLEGE, KITOVU",Western
7560,23APF807459337128467,M,2022,34.0,MASINDI,BSA,BSC. Accounting,37.3,Good,BRILLIANT HIGH SCH. KAWEMPE,Western
7561,23APF804781747101832,F,2022,46.0,NTUNGAMO,BSA,BSC. Accounting,37.2,Good,"ST.PETER'S SS, NAALYA",Western
7562,23APF593552294125822,F,2022,17.0,KAMULI,BSA,BSC. Accounting,37.2,Good,JINJA PROGRESSIVE SS,Eastern
7563,23APF726508555131236,M,2022,33.0,MASAKA,BSA,BSC. Accounting,37.1,Good,"ST HENRY'S COLLEGE, KITOVU",Central
7564,23APF981043829121307,M,2022,9.0,HOIMA,BSA,BSC. Accounting,37.1,Good,NTARE SCHOOL,Western
7565,23APF674546388111562,M,2022,85.0,BUIKWE,BSA,BSC. Accounting,37.0,Good,BUDDO SEC. SCHOOL,Central
7566,23APF1337711163103627,M,2022,40.0,MPIGI,BSA,BSC. Accounting,37.0,Good,BUDDO SEC. SCHOOL,Central
7567,23APF1150757091138527,M,2022,16.0,KAMPALA,BSA,BSC. Accounting,37.0,Good,PRIDE COLLEGE SCHOOL MPIGI,Central
7568,23APF1676773172124789,F,2022,88.0,BUTAMBALA,BSA,BSC. Accounting,36.8,Good,BP CYPRIAN KIHANGIRE SS LUZIRA,Central
7569,23APF1077376985138150,F,2022,65.0,IBANDA,BSA,BSC. Accounting,36.8,Good,MARYHILL HIGH SCHOOL,Western
7570,23APF288055047133984,F,2022,55.0,WAKISO,BSA,BSC. Accounting,36.8,Good,"CENTRAL COLLEGE, MITYANA",Central
7571,23APF981197619121414,M,2022,33.0,MASAKA,BSA,BSC. Accounting,36.8,Good,ST MARY'S SS  KITENDE,Central
7572,23APF896798480111113,M,2022,37.0,MBARARA,BSA,BSC. Accounting,36.8,Good,CITIZEN'S SECONDARY SCHOOL,Western
7573,23APF991845416128195,F,2022,36.0,MBALE,BSA,BSC. Accounting,36.8,Good,LUZIRA S.S.S.,Eastern
7574,23APF392467150121421,F,2022,6.0,BUSHENYI,BSA,BSC. Accounting,36.8,Good,MARYHILL HIGH SCHOOL,Western
7575,23APF1569898840121765,M,2022,42.0,MUKONO,BSA,BSC. Accounting,36.7,Good,ST.BALIKUDEMBE S.S.S. KISOGA,Central
7576,23APF1093190457105388,F,2022,10.0,IGANGA,BSA,BSC. Accounting,36.7,Good,MAKERERE COLLEGE SCHOOL,Eastern
7577,23APF1668243837149165,M,2022,53.0,SOROTI,BSA,BSC. Accounting,36.7,Good,ST.FRANCIS BORGIA HIGH SCHOOL,Eastern
7578,23APF580460388128865,F,2022,86.0,BUKOMANSIMBI,BSA,BSC. Accounting,36.6,Good,ST. MARK'S SS NAMAGOMA,Central
7579,23APF785398590136234,F,2022,13.0,KABAROLE,BSA,BSC. Accounting,36.6,Good,KING SOLOMON'S COLLEGE,Western
7580,23APF629800968138789,F,2022,100.0,LUUKA,BSA,BSC. Accounting,36.5,Good,MENGO SECONDARY SCHOOL ANNEX,Eastern
7581,23APF1318414653100447,F,2022,31.0,LIRA,BSA,BSC. Accounting,36.5,Good,"NAALYA SEC. SCHOOL ,KAMPALA",Northern
